Report Date,FIPS,Locality,VDH Health District,Total Cases,Hospitalizations,Deaths
06/27/2020,51075,Goochland,Chickahominy,118,22,6
06/27/2020,51077,Grayson,Mount Rogers,84,6,2
06/27/2020,51079,Greene,Thomas Jefferson,60,7,1
06/27/2020,51081,Greensville,Crater,355,18,7
06/27/2020,51083,Halifax,Southside,49,3,1
06/27/2020,51085,Hanover,Chickahominy,416,64,26
06/27/2020,51087,Henrico,Henrico,2560,249,141
06/27/2020,51089,Henry,West Piedmont,243,22,4
06/27/2020,51091,Highland,Central Shenandoah,3,0,0
06/27/2020,51093,Isle of Wight,Western Tidewater,177,16,8
06/27/2020,51095,James City,Peninsula,252,58,15
06/27/2020,51097,King and Queen,Three Rivers,23,4,1
06/27/2020,51099,King George,Rappahannock,97,15,4
06/27/2020,51101,King William,Three Rivers,40,4,0
06/27/2020,51103,Lancaster,Three Rivers,10,1,0
06/27/2020,51105,Lee,Lenowisco,9,1,0
06/27/2020,51107,Loudoun,Loudoun,3890,262,86
06/27/2020,51109,Louisa,Thomas Jefferson,117,11,1
06/27/2020,51111,Lunenburg,Piedmont,30,3,0
06/27/2020,51113,Madison,Rappahannock Rapidan,43,4,1
06/27/2020,51115,Mathews,Three Rivers,5,2,0
06/27/2020,51117,Mecklenburg,Southside,240,30,26
06/27/2020,51119,Middlesex,Three Rivers,15,1,0
06/27/2020,51121,Montgomery,New River,126,11,2
06/27/2020,51125,Nelson,Thomas Jefferson,18,0,0
06/27/2020,51127,New Kent,Chickahominy,57,7,1
06/27/2020,51131,Northampton,Eastern Shore,269,39,28
06/27/2020,51133,Northumberland,Three Rivers,38,0,1
06/27/2020,51135,Nottoway,Piedmont,109,20,2
06/27/2020,51137,Orange,Rappahannock Rapidan,145,14,3
06/27/2020,51139,Page,Lord Fairfax,267,28,24
06/27/2020,51141,Patrick,West Piedmont,41,2,1
06/27/2020,51143,Pittsylvania,Pittsylvania-Danville,107,20,1
06/27/2020,51145,Powhatan,Chesterfield,77,4,2
06/27/2020,51147,Prince Edward,Piedmont,182,20,3
06/27/2020,51149,Prince George,Crater,228,11,1
06/27/2020,51153,Prince William,Prince William,7166,650,139
06/27/2020,51155,Pulaski,New River,39,7,2
06/27/2020,51157,Rappahannock,Rappahannock Rapidan,20,1,0
06/27/2020,51159,Richmond County,Three Rivers,296,12,4
06/27/2020,51161,Roanoke County,Alleghany,200,11,5
06/27/2020,51163,Rockbridge,Central Shenandoah,29,0,0
06/27/2020,51165,Rockingham,Central Shenandoah,701,72,9
06/27/2020,51167,Russell,Cumberland Plateau,9,2,0
06/27/2020,51169,Scott,Lenowisco,9,2,2
06/27/2020,51171,Shenandoah,Lord Fairfax,558,61,29
06/27/2020,51173,Smyth,Mount Rogers,33,5,1
06/27/2020,51175,Southampton,Western Tidewater,155,7,2
06/27/2020,51177,Spotsylvania,Rappahannock,975,73,29
06/27/2020,51179,Stafford,Rappahannock,974,91,5
06/27/2020,51181,Surry,Crater,14,4,1
06/27/2020,51183,Sussex,Crater,195,13,2
06/27/2020,51185,Tazewell,Cumberland Plateau,15,0,0
06/27/2020,51187,Warren,Lord Fairfax,278,19,5
06/27/2020,51191,Washington,Mount Rogers,63,8,4
06/27/2020,51193,Westmoreland,Three Rivers,100,11,2
06/27/2020,51195,Wise,Lenowisco,27,11,2
06/27/2020,51197,Wythe,Mount Rogers,47,4,1
06/27/2020,51199,York,Peninsula,110,10,3
06/27/2020,51510,Alexandria,Alexandria,2303,238,57
06/27/2020,51520,Bristol,Mount Rogers,4,1,0
06/27/2020,51530,Buena Vista City,Central Shenandoah,14,1,0
06/27/2020,51540,Charlottesville,Thomas Jefferson,200,17,3
06/27/2020,51550,Chesapeake,Chesapeake,854,125,20
06/27/2020,51570,Colonial Heights,Chesterfield,143,15,17
06/27/2020,51580,Covington,Alleghany,3,0,0
06/27/2020,51590,Danville,Pittsylvania-Danville,79,18,2
06/27/2020,51595,Emporia,Crater,133,17,10
06/27/2020,51600,Fairfax City,Fairfax,70,7,7
06/27/2020,51610,Falls Church,Fairfax,56,11,7
06/27/2020,51620,Franklin City,Western Tidewater,47,3,2
06/27/2020,51630,Fredericksburg,Rappahannock,239,24,0
06/27/2020,51640,Galax,Mount Rogers,244,30,13
06/27/2020,51650,Hampton,Hampton,305,41,5
06/27/2020,51660,Harrisonburg,Central Shenandoah,925,70,23
06/27/2020,51670,Hopewell,Crater,169,19,2
06/27/2020,51678,Lexington,Central Shenandoah,10,0,0
06/27/2020,51680,Lynchburg,Central Virginia,132,6,1
06/27/2020,51683,Manassas City,Prince William,1382,95,16
06/27/2020,51685,Manassas Park,Prince William,422,44,5
06/27/2020,51690,Martinsville,West Piedmont,70,9,1
06/27/2020,51700,Newport News,Peninsula,490,44,10
06/27/2020,51710,Norfolk,Norfolk,842,101,9
06/27/2020,51720,Norton,Lenowisco,4,2,0
06/27/2020,51730,Petersburg,Crater,221,42,3
06/27/2020,51735,Poquoson,Peninsula,19,2,0
06/27/2020,51740,Portsmouth,Portsmouth,455,68,16
06/27/2020,51750,Radford,New River,11,1,0
06/27/2020,51760,Richmond City,Richmond,2159,214,30
06/27/2020,51770,Roanoke City,Roanoke,363,14,10
06/27/2020,51775,Salem,Alleghany,51,3,3
06/27/2020,51790,Staunton,Central Shenandoah,68,8,0
06/27/2020,51800,Suffolk,Western Tidewater,397,57,34
06/27/2020,51810,Virginia Beach,Virginia Beach,1092,118,29
06/27/2020,51820,Waynesboro,Central Shenandoah,74,5,0
06/27/2020,51830,Williamsburg,Peninsula,55,12,6
06/27/2020,51840,Winchester,Lord Fairfax,310,22,3
06/28/2020,51001,Accomack,Eastern Shore,1039,71,14
06/28/2020,51003,Albemarle,Thomas Jefferson,393,28,8
06/28/2020,51005,Alleghany,Alleghany,31,5,2
06/28/2020,51007,Amelia,Piedmont,42,11,1
06/28/2020,51009,Amherst,Central Virginia,35,3,0
06/28/2020,51011,Appomattox,Central Virginia,39,2,0
06/28/2020,51013,Arlington,Arlington,2464,417,132
06/28/2020,51015,Augusta,Central Shenandoah,183,7,2
06/28/2020,51017,Bath,Central Shenandoah,0,0,0
06/28/2020,51019,Bedford,Central Virginia,109,2,3
06/28/2020,51021,Bland,Mount Rogers,2,0,0
06/28/2020,51023,Botetourt,Alleghany,73,12,4
06/28/2020,51025,Brunswick,Southside,102,15,1
06/28/2020,51027,Buchanan,Cumberland Plateau,31,0,0
06/28/2020,51029,Buckingham,Piedmont,556,20,4
06/28/2020,51031,Campbell,Central Virginia,43,3,1
06/28/2020,51033,Caroline,Rappahannock,128,16,4
06/28/2020,51035,Carroll,Mount Rogers,206,18,8
06/28/2020,51036,Charles City,Chickahominy,39,14,3
06/28/2020,51037,Charlotte,Piedmont,30,4,0
06/28/2020,51041,Chesterfield,Chesterfield,2856,115,49
06/28/2020,51043,Clarke,Lord Fairfax,49,4,0
06/28/2020,51045,Craig,Alleghany,6,0,0
06/28/2020,51047,Culpeper,Rappahannock Rapidan,808,62,10
06/28/2020,51049,Cumberland,Piedmont,50,4,0
06/28/2020,51051,Dickenson,Cumberland Plateau,3,0,0
06/28/2020,51053,Dinwiddie,Crater,141,18,0
06/28/2020,51057,Essex,Three Rivers,56,4,0
06/28/2020,51059,Fairfax,Fairfax,13778,1607,473
06/28/2020,51061,Fauquier,Rappahannock Rapidan,417,26,6
06/28/2020,51063,Floyd,New River,16,2,1
06/28/2020,51065,Fluvanna,Thomas Jefferson,109,25,6
06/28/2020,51067,Franklin County,West Piedmont,66,5,1
06/28/2020,51069,Frederick,Lord Fairfax,488,37,5
06/28/2020,51071,Giles,New River,13,1,0
06/28/2020,51073,Gloucester,Three Rivers,45,9,1
06/28/2020,51075,Goochland,Chickahominy,119,22,6
06/28/2020,51077,Grayson,Mount Rogers,84,6,2
06/28/2020,51079,Greene,Thomas Jefferson,65,7,1
06/28/2020,51081,Greensville,Crater,355,18,7
06/28/2020,51083,Halifax,Southside,49,3,1
06/28/2020,51085,Hanover,Chickahominy,420,64,26
06/28/2020,51087,Henrico,Henrico,2579,250,141
06/28/2020,51089,Henry,West Piedmont,249,22,4
06/28/2020,51091,Highland,Central Shenandoah,3,0,0
06/28/2020,51093,Isle of Wight,Western Tidewater,177,16,8
06/28/2020,51095,James City,Peninsula,254,58,15
06/28/2020,51097,King and Queen,Three Rivers,23,4,1
06/28/2020,51099,King George,Rappahannock,97,15,4
06/28/2020,51101,King William,Three Rivers,42,4,0
06/28/2020,51103,Lancaster,Three Rivers,11,1,0
06/28/2020,51105,Lee,Lenowisco,9,1,0
06/28/2020,51107,Loudoun,Loudoun,3932,265,87
06/28/2020,51109,Louisa,Thomas Jefferson,118,11,1
06/28/2020,51111,Lunenburg,Piedmont,30,3,0
06/28/2020,51113,Madison,Rappahannock Rapidan,43,4,1
06/28/2020,51115,Mathews,Three Rivers,5,2,0
06/28/2020,51117,Mecklenburg,Southside,240,30,26
06/28/2020,51119,Middlesex,Three Rivers,15,1,0
06/28/2020,51121,Montgomery,New River,136,11,2
06/28/2020,51125,Nelson,Thomas Jefferson,18,0,0
06/28/2020,51127,New Kent,Chickahominy,57,7,1
06/28/2020,51131,Northampton,Eastern Shore,269,39,28
06/28/2020,51133,Northumberland,Three Rivers,38,0,1
06/28/2020,51135,Nottoway,Piedmont,109,20,2
06/28/2020,51137,Orange,Rappahannock Rapidan,145,14,3
06/28/2020,51139,Page,Lord Fairfax,267,28,24
06/28/2020,51141,Patrick,West Piedmont,42,2,1
06/28/2020,51143,Pittsylvania,Pittsylvania-Danville,108,20,1
06/28/2020,51145,Powhatan,Chesterfield,77,4,2
06/28/2020,51147,Prince Edward,Piedmont,182,20,3
06/28/2020,51149,Prince George,Crater,229,11,1
06/28/2020,51153,Prince William,Prince William,7204,650,139
06/28/2020,51155,Pulaski,New River,39,7,2
06/28/2020,51157,Rappahannock,Rappahannock Rapidan,20,1,0
06/28/2020,51159,Richmond County,Three Rivers,296,12,4
06/28/2020,51161,Roanoke County,Alleghany,206,11,5
06/28/2020,51163,Rockbridge,Central Shenandoah,30,0,0
06/28/2020,51165,Rockingham,Central Shenandoah,707,73,10
06/28/2020,51167,Russell,Cumberland Plateau,9,2,0
06/28/2020,51169,Scott,Lenowisco,10,2,2
06/28/2020,51171,Shenandoah,Lord Fairfax,558,61,29
06/28/2020,51173,Smyth,Mount Rogers,35,5,1
06/28/2020,51175,Southampton,Western Tidewater,155,7,2
06/28/2020,51177,Spotsylvania,Rappahannock,981,73,29
06/28/2020,51179,Stafford,Rappahannock,983,91,5
06/28/2020,51181,Surry,Crater,14,4,1
06/28/2020,51183,Sussex,Crater,195,13,2
06/28/2020,51185,Tazewell,Cumberland Plateau,15,0,0
06/28/2020,51187,Warren,Lord Fairfax,285,19,5
06/28/2020,51191,Washington,Mount Rogers,63,8,4
06/28/2020,51193,Westmoreland,Three Rivers,104,12,2
06/28/2020,51195,Wise,Lenowisco,27,11,2
06/28/2020,51197,Wythe,Mount Rogers,49,4,1
06/28/2020,51199,York,Peninsula,114,10,3
06/28/2020,51510,Alexandria,Alexandria,2312,238,57
06/28/2020,51520,Bristol,Mount Rogers,4,1,0
06/28/2020,51530,Buena Vista City,Central Shenandoah,14,1,0
06/28/2020,51540,Charlottesville,Thomas Jefferson,209,17,3
06/28/2020,51550,Chesapeake,Chesapeake,879,128,20
06/28/2020,51570,Colonial Heights,Chesterfield,143,15,17
06/28/2020,51580,Covington,Alleghany,3,0,0
06/28/2020,51590,Danville,Pittsylvania-Danville,80,19,2
06/28/2020,51595,Emporia,Crater,133,17,10
06/28/2020,51600,Fairfax City,Fairfax,70,7,7
06/28/2020,51610,Falls Church,Fairfax,56,11,7
06/28/2020,51620,Franklin City,Western Tidewater,47,3,2
06/28/2020,51630,Fredericksburg,Rappahannock,246,24,0
06/28/2020,51640,Galax,Mount Rogers,252,30,13
06/28/2020,51650,Hampton,Hampton,310,41,5
06/28/2020,51660,Harrisonburg,Central Shenandoah,933,71,24
06/28/2020,51670,Hopewell,Crater,169,19,2
06/28/2020,51678,Lexington,Central Shenandoah,10,0,0
06/28/2020,51680,Lynchburg,Central Virginia,134,6,1
06/28/2020,51683,Manassas City,Prince William,1387,96,16
06/28/2020,51685,Manassas Park,Prince William,428,44,5
06/28/2020,51690,Martinsville,West Piedmont,72,9,1
06/28/2020,51700,Newport News,Peninsula,500,44,10
06/28/2020,51710,Norfolk,Norfolk,855,101,9
06/28/2020,51720,Norton,Lenowisco,4,2,0
06/28/2020,51730,Petersburg,Crater,221,42,3
06/28/2020,51735,Poquoson,Peninsula,19,2,0
06/28/2020,51740,Portsmouth,Portsmouth,459,68,16
06/28/2020,51750,Radford,New River,11,1,0
06/28/2020,51760,Richmond City,Richmond,2184,214,30
06/28/2020,51770,Roanoke City,Roanoke,368,14,10
06/28/2020,51775,Salem,Alleghany,51,3,3
06/28/2020,51790,Staunton,Central Shenandoah,68,8,0
06/28/2020,51800,Suffolk,Western Tidewater,398,57,34
06/28/2020,51810,Virginia Beach,Virginia Beach,1123,118,29
06/28/2020,51820,Waynesboro,Central Shenandoah,77,5,0
06/28/2020,51830,Williamsburg,Peninsula,55,12,6
06/28/2020,51840,Winchester,Lord Fairfax,311,22,3
06/29/2020,51001,Accomack,Eastern Shore,1039,71,14
06/29/2020,51003,Albemarle,Thomas Jefferson,394,28,8
06/29/2020,51005,Alleghany,Alleghany,31,5,2
06/29/2020,51007,Amelia,Piedmont,44,11,1
06/29/2020,51009,Amherst,Central Virginia,35,3,0
06/29/2020,51011,Appomattox,Central Virginia,39,2,0
06/29/2020,51013,Arlington,Arlington,2466,418,132
06/29/2020,51015,Augusta,Central Shenandoah,183,7,2
06/29/2020,51017,Bath,Central Shenandoah,0,0,0
06/29/2020,51019,Bedford,Central Virginia,114,2,3
06/29/2020,51021,Bland,Mount Rogers,2,0,0
06/29/2020,51023,Botetourt,Alleghany,86,12,4
06/29/2020,51025,Brunswick,Southside,102,15,1
06/29/2020,51027,Buchanan,Cumberland Plateau,31,0,0
06/29/2020,51029,Buckingham,Piedmont,556,20,4
06/29/2020,51031,Campbell,Central Virginia,44,3,1
06/29/2020,51033,Caroline,Rappahannock,128,16,4
06/29/2020,51035,Carroll,Mount Rogers,209,18,8
06/29/2020,51036,Charles City,Chickahominy,40,14,3
06/29/2020,51037,Charlotte,Piedmont,31,4,0
06/29/2020,51041,Chesterfield,Chesterfield,2869,115,49
06/29/2020,51043,Clarke,Lord Fairfax,49,4,0
06/29/2020,51045,Craig,Alleghany,7,0,0
06/29/2020,51047,Culpeper,Rappahannock Rapidan,808,62,10
06/29/2020,51049,Cumberland,Piedmont,50,4,0
06/29/2020,51051,Dickenson,Cumberland Plateau,4,0,0
06/29/2020,51053,Dinwiddie,Crater,140,18,0
06/29/2020,51057,Essex,Three Rivers,57,4,0
06/29/2020,51059,Fairfax,Fairfax,13840,1609,478
06/29/2020,51061,Fauquier,Rappahannock Rapidan,417,26,6
06/29/2020,51063,Floyd,New River,17,2,1
06/29/2020,51065,Fluvanna,Thomas Jefferson,110,25,6
06/29/2020,51067,Franklin County,West Piedmont,72,5,1
06/29/2020,51069,Frederick,Lord Fairfax,491,37,5
06/29/2020,51071,Giles,New River,14,1,0
06/29/2020,51073,Gloucester,Three Rivers,48,9,1
06/29/2020,51075,Goochland,Chickahominy,119,22,6
06/29/2020,51077,Grayson,Mount Rogers,84,6,2
06/29/2020,51079,Greene,Thomas Jefferson,65,7,1
06/29/2020,51081,Greensville,Crater,354,18,7
06/29/2020,51083,Halifax,Southside,50,3,1
06/29/2020,51085,Hanover,Chickahominy,423,64,26
06/29/2020,51087,Henrico,Henrico,2584,251,141
06/29/2020,51089,Henry,West Piedmont,250,22,4
06/29/2020,51091,Highland,Central Shenandoah,3,0,0
06/29/2020,51093,Isle of Wight,Western Tidewater,178,16,8
06/29/2020,51095,James City,Peninsula,258,58,15
06/29/2020,51097,King and Queen,Three Rivers,23,4,1
06/29/2020,51099,King George,Rappahannock,97,15,4
06/29/2020,51101,King William,Three Rivers,42,4,0
06/29/2020,51103,Lancaster,Three Rivers,11,1,0
06/29/2020,51105,Lee,Lenowisco,9,1,0
06/29/2020,51107,Loudoun,Loudoun,3968,271,87
06/29/2020,51109,Louisa,Thomas Jefferson,118,11,1
06/29/2020,51111,Lunenburg,Piedmont,31,3,0
06/29/2020,51113,Madison,Rappahannock Rapidan,43,4,1
06/29/2020,51115,Mathews,Three Rivers,5,2,0
06/29/2020,51117,Mecklenburg,Southside,240,30,26
06/29/2020,51119,Middlesex,Three Rivers,15,1,0
06/29/2020,51121,Montgomery,New River,143,11,2
06/29/2020,51125,Nelson,Thomas Jefferson,18,0,0
06/29/2020,51127,New Kent,Chickahominy,57,7,1
06/29/2020,51131,Northampton,Eastern Shore,269,39,28
06/29/2020,51133,Northumberland,Three Rivers,39,0,1
06/29/2020,51135,Nottoway,Piedmont,110,21,2
06/29/2020,51137,Orange,Rappahannock Rapidan,146,14,3
06/29/2020,51139,Page,Lord Fairfax,267,28,24
06/29/2020,51141,Patrick,West Piedmont,42,2,1
06/29/2020,51143,Pittsylvania,Pittsylvania-Danville,117,22,1
06/29/2020,51145,Powhatan,Chesterfield,79,4,2
06/29/2020,51147,Prince Edward,Piedmont,186,21,3
06/29/2020,51149,Prince George,Crater,235,12,1
06/29/2020,51153,Prince William,Prince William,7210,653,139
06/29/2020,51155,Pulaski,New River,45,7,2
06/29/2020,51157,Rappahannock,Rappahannock Rapidan,20,1,0
06/29/2020,51159,Richmond County,Three Rivers,296,12,4
06/29/2020,51161,Roanoke County,Alleghany,234,11,5
06/29/2020,51163,Rockbridge,Central Shenandoah,30,0,0
06/29/2020,51165,Rockingham,Central Shenandoah,713,73,10
06/29/2020,51167,Russell,Cumberland Plateau,11,2,0
06/29/2020,51169,Scott,Lenowisco,10,2,2
06/29/2020,51171,Shenandoah,Lord Fairfax,559,62,29
06/29/2020,51173,Smyth,Mount Rogers,36,5,1
06/29/2020,51175,Southampton,Western Tidewater,155,7,2
06/29/2020,51177,Spotsylvania,Rappahannock,985,73,29
06/29/2020,51179,Stafford,Rappahannock,985,91,5
06/29/2020,51181,Surry,Crater,14,4,1
06/29/2020,51183,Sussex,Crater,195,13,2
06/29/2020,51185,Tazewell,Cumberland Plateau,15,0,0
06/29/2020,51187,Warren,Lord Fairfax,285,19,5
06/29/2020,51191,Washington,Mount Rogers,63,8,4
06/29/2020,51193,Westmoreland,Three Rivers,105,12,2
06/29/2020,51195,Wise,Lenowisco,27,11,2
06/29/2020,51197,Wythe,Mount Rogers,49,4,1
06/29/2020,51199,York,Peninsula,115,10,3
06/29/2020,51510,Alexandria,Alexandria,2317,238,57
06/29/2020,51520,Bristol,Mount Rogers,4,1,0
06/29/2020,51530,Buena Vista City,Central Shenandoah,14,1,0
06/29/2020,51540,Charlottesville,Thomas Jefferson,211,17,3
06/29/2020,51550,Chesapeake,Chesapeake,887,130,20
06/29/2020,51570,Colonial Heights,Chesterfield,143,15,17
06/29/2020,51580,Covington,Alleghany,3,0,0
06/29/2020,51590,Danville,Pittsylvania-Danville,82,19,2
06/29/2020,51595,Emporia,Crater,133,17,12
06/29/2020,51600,Fairfax City,Fairfax,70,7,7
06/29/2020,51610,Falls Church,Fairfax,56,11,8
06/29/2020,51620,Franklin City,Western Tidewater,50,3,2
06/29/2020,51630,Fredericksburg,Rappahannock,247,24,0
06/29/2020,51640,Galax,Mount Rogers,253,30,13
06/29/2020,51650,Hampton,Hampton,316,41,5
06/29/2020,51660,Harrisonburg,Central Shenandoah,936,71,24
06/29/2020,51670,Hopewell,Crater,169,19,2
06/29/2020,51678,Lexington,Central Shenandoah,10,0,0
06/29/2020,51680,Lynchburg,Central Virginia,139,6,1
06/29/2020,51683,Manassas City,Prince William,1385,96,16
06/29/2020,51685,Manassas Park,Prince William,427,44,5
06/29/2020,51690,Martinsville,West Piedmont,74,9,1
06/29/2020,51700,Newport News,Peninsula,513,44,10
06/29/2020,51710,Norfolk,Norfolk,889,104,9
06/29/2020,51720,Norton,Lenowisco,4,2,0
06/29/2020,51730,Petersburg,Crater,226,42,3
06/29/2020,51735,Poquoson,Peninsula,19,2,0
06/29/2020,51740,Portsmouth,Portsmouth,471,68,16
06/29/2020,51750,Radford,New River,11,1,0
06/29/2020,51760,Richmond City,Richmond,2195,218,30
06/29/2020,51770,Roanoke City,Roanoke,403,14,10
06/29/2020,51775,Salem,Alleghany,59,3,3
06/29/2020,51790,Staunton,Central Shenandoah,72,8,0
06/29/2020,51800,Suffolk,Western Tidewater,403,57,34
06/29/2020,51810,Virginia Beach,Virginia Beach,1145,118,29
06/29/2020,51820,Waynesboro,Central Shenandoah,81,5,0
06/29/2020,51830,Williamsburg,Peninsula,56,12,6
06/29/2020,51840,Winchester,Lord Fairfax,314,22,3
06/30/2020,51001,Accomack,Eastern Shore,1042,71,14
06/30/2020,51003,Albemarle,Thomas Jefferson,401,28,8
06/30/2020,51005,Alleghany,Alleghany,31,5,2
06/30/2020,51007,Amelia,Piedmont,44,11,1
06/30/2020,51009,Amherst,Central Virginia,36,3,0
06/30/2020,51011,Appomattox,Central Virginia,40,2,0
06/30/2020,51013,Arlington,Arlington,2479,418,132
06/30/2020,51015,Augusta,Central Shenandoah,185,7,2
06/30/2020,51017,Bath,Central Shenandoah,0,0,0
06/30/2020,51019,Bedford,Central Virginia,118,2,3
06/30/2020,51021,Bland,Mount Rogers,2,0,0
06/30/2020,51023,Botetourt,Alleghany,121,12,4
06/30/2020,51025,Brunswick,Southside,103,15,1
06/30/2020,51027,Buchanan,Cumberland Plateau,31,0,0
06/30/2020,51029,Buckingham,Piedmont,556,20,4
06/30/2020,51031,Campbell,Central Virginia,45,3,1
06/30/2020,51033,Caroline,Rappahannock,128,16,4
06/30/2020,51035,Carroll,Mount Rogers,214,18,8
06/30/2020,51036,Charles City,Chickahominy,39,14,3
06/30/2020,51037,Charlotte,Piedmont,31,4,0
06/30/2020,51041,Chesterfield,Chesterfield,2897,116,50
06/30/2020,51043,Clarke,Lord Fairfax,49,4,0
06/30/2020,51045,Craig,Alleghany,7,0,0
06/30/2020,51047,Culpeper,Rappahannock Rapidan,808,62,10
06/30/2020,51049,Cumberland,Piedmont,51,4,0
06/30/2020,51051,Dickenson,Cumberland Plateau,4,0,0
06/30/2020,51053,Dinwiddie,Crater,142,19,0
06/30/2020,51057,Essex,Three Rivers,58,4,0
06/30/2020,51059,Fairfax,Fairfax,13850,1613,488
06/30/2020,51061,Fauquier,Rappahannock Rapidan,420,27,6
06/30/2020,51063,Floyd,New River,17,2,1
06/30/2020,51065,Fluvanna,Thomas Jefferson,110,25,7
06/30/2020,51067,Franklin County,West Piedmont,88,5,1
06/30/2020,51069,Frederick,Lord Fairfax,493,37,6
06/30/2020,51071,Giles,New River,15,1,0
06/30/2020,51073,Gloucester,Three Rivers,49,9,1
06/30/2020,51075,Goochland,Chickahominy,119,22,6
06/30/2020,51077,Grayson,Mount Rogers,84,6,2
06/30/2020,51079,Greene,Thomas Jefferson,67,7,1
06/30/2020,51081,Greensville,Crater,359,18,7
06/30/2020,51083,Halifax,Southside,53,3,1
06/30/2020,51085,Hanover,Chickahominy,429,64,26
06/30/2020,51087,Henrico,Henrico,2591,254,141
06/30/2020,51089,Henry,West Piedmont,260,23,4
06/30/2020,51091,Highland,Central Shenandoah,3,0,0
06/30/2020,51093,Isle of Wight,Western Tidewater,179,16,8
06/30/2020,51095,James City,Peninsula,263,58,15
06/30/2020,51097,King and Queen,Three Rivers,23,4,1
06/30/2020,51099,King George,Rappahannock,97,15,4
06/30/2020,51101,King William,Three Rivers,42,4,0
06/30/2020,51103,Lancaster,Three Rivers,11,1,0
06/30/2020,51105,Lee,Lenowisco,11,1,0
06/30/2020,51107,Loudoun,Loudoun,4000,275,87
06/30/2020,51109,Louisa,Thomas Jefferson,118,11,1
06/30/2020,51111,Lunenburg,Piedmont,31,3,0
06/30/2020,51113,Madison,Rappahannock Rapidan,43,4,1
06/30/2020,51115,Mathews,Three Rivers,6,2,0
06/30/2020,51117,Mecklenburg,Southside,240,30,26
06/30/2020,51119,Middlesex,Three Rivers,15,1,0
06/30/2020,51121,Montgomery,New River,145,11,2
06/30/2020,51125,Nelson,Thomas Jefferson,18,0,0
06/30/2020,51127,New Kent,Chickahominy,57,7,1
06/30/2020,51131,Northampton,Eastern Shore,269,40,28
06/30/2020,51133,Northumberland,Three Rivers,37,0,1
06/30/2020,51135,Nottoway,Piedmont,111,22,2
06/30/2020,51137,Orange,Rappahannock Rapidan,149,14,3
06/30/2020,51139,Page,Lord Fairfax,269,29,24
06/30/2020,51141,Patrick,West Piedmont,46,2,1
06/30/2020,51143,Pittsylvania,Pittsylvania-Danville,122,22,1
06/30/2020,51145,Powhatan,Chesterfield,82,4,2
06/30/2020,51147,Prince Edward,Piedmont,187,22,3
06/30/2020,51149,Prince George,Crater,238,12,1
06/30/2020,51153,Prince William,Prince William,7285,656,144
06/30/2020,51155,Pulaski,New River,45,7,2
06/30/2020,51157,Rappahannock,Rappahannock Rapidan,20,1,0
06/30/2020,51159,Richmond County,Three Rivers,298,13,4
06/30/2020,51161,Roanoke County,Alleghany,254,11,6
06/30/2020,51163,Rockbridge,Central Shenandoah,30,0,0
06/30/2020,51165,Rockingham,Central Shenandoah,720,73,10
06/30/2020,51167,Russell,Cumberland Plateau,12,2,0
06/30/2020,51169,Scott,Lenowisco,10,2,2
06/30/2020,51171,Shenandoah,Lord Fairfax,562,62,29
06/30/2020,51173,Smyth,Mount Rogers,36,5,1
06/30/2020,51175,Southampton,Western Tidewater,156,7,4
06/30/2020,51177,Spotsylvania,Rappahannock,993,74,29
06/30/2020,51179,Stafford,Rappahannock,988,92,5
06/30/2020,51181,Surry,Crater,15,4,1
06/30/2020,51183,Sussex,Crater,194,13,2
06/30/2020,51185,Tazewell,Cumberland Plateau,15,0,0
06/30/2020,51187,Warren,Lord Fairfax,284,19,5
06/30/2020,51191,Washington,Mount Rogers,64,8,4
06/30/2020,51193,Westmoreland,Three Rivers,108,12,2
06/30/2020,51195,Wise,Lenowisco,28,12,2
06/30/2020,51197,Wythe,Mount Rogers,50,4,1
06/30/2020,51199,York,Peninsula,115,10,3
06/30/2020,51510,Alexandria,Alexandria,2325,238,57
06/30/2020,51520,Bristol,Mount Rogers,4,1,0
06/30/2020,51530,Buena Vista City,Central Shenandoah,15,1,0
06/30/2020,51540,Charlottesville,Thomas Jefferson,212,17,3
06/30/2020,51550,Chesapeake,Chesapeake,895,130,20
06/30/2020,51570,Colonial Heights,Chesterfield,143,15,17
06/30/2020,51580,Covington,Alleghany,5,0,0
06/30/2020,51590,Danville,Pittsylvania-Danville,86,19,2
06/30/2020,51595,Emporia,Crater,136,20,14
06/30/2020,51600,Fairfax City,Fairfax,70,7,7
06/30/2020,51610,Falls Church,Fairfax,56,11,8
06/30/2020,51620,Franklin City,Western Tidewater,51,3,2
06/30/2020,51630,Fredericksburg,Rappahannock,246,24,0
06/30/2020,51640,Galax,Mount Rogers,253,30,13
06/30/2020,51650,Hampton,Hampton,328,41,5
06/30/2020,51660,Harrisonburg,Central Shenandoah,939,71,24
06/30/2020,51670,Hopewell,Crater,174,19,2
06/30/2020,51678,Lexington,Central Shenandoah,10,0,0
06/30/2020,51680,Lynchburg,Central Virginia,147,6,1
06/30/2020,51683,Manassas City,Prince William,1397,97,16
06/30/2020,51685,Manassas Park,Prince William,431,46,6
06/30/2020,51690,Martinsville,West Piedmont,78,10,1
06/30/2020,51700,Newport News,Peninsula,523,44,10
06/30/2020,51710,Norfolk,Norfolk,915,105,9
06/30/2020,51720,Norton,Lenowisco,4,2,0
06/30/2020,51730,Petersburg,Crater,234,43,3
06/30/2020,51735,Poquoson,Peninsula,19,2,0
